epoch,OA,P,R,KC,F1,AUC
45,0.941949206,0.379185327,0.517085939,0.407685162,0.437526915,0.89410728
46,0.942190476,0.380651382,0.516649702,0.408608399,0.438344334,0.89465748
47,0.942273016,0.380849919,0.514759343,0.408084311,0.437793718,0.895106431
48,0.942292063,0.380998494,0.514904755,0.408244459,0.437944468,0.895467926
49,0.942184127,0.380354267,0.515195579,0.407876522,0.437623518,0.895756117
50,0.942025397,0.379413653,0.515631816,0.407341232,0.437157123,0.896088167
51,0.941904762,0.379160021,0.518540061,0.408176468,0.438029726,0.896444832
52,0.941796825,0.378784671,0.520285008,0.408508495,0.438399804,0.896761117
53,0.941701587,0.378748027,0.523484077,0.40959199,0.439506776,0.897041302
54,0.941593651,0.378378378,0.525229024,0.409918675,0.439870913,0.897293287
55,0.941415873,0.377399833,0.525956086,0.409436403,0.439462973,0.897517695
56,0.941320635,0.376887038,0.526392322,0.409201082,0.439267079,0.897713342
57,0.941168254,0.37599917,0.526683147,0.408632931,0.438764385,0.897883921
58,0.94111746,0.375867426,0.527701032,0.408879855,0.439027341,0.898030369
59,0.941104762,0.376123102,0.529591392,0.409713865,0.439855072,0.898139575
60,0.940971429,0.375591199,0.531190926,0.409851341,0.440040956,0.89821111
61,0.940952381,0.375628786,0.5320634,0.410173474,0.440365868,0.898250918
62,0.940901587,0.375448304,0.532790461,0.41028053,0.440490503,0.898258053
63,0.94072381,0.374451139,0.533226698,0.40966715,0.43995201,0.898234193
64,0.940653968,0.374185004,0.534099171,0.409755049,0.440064698,0.898209911
65,0.940526984,0.373655368,0.535407881,0.409784703,0.440141056,0.898157484
66,0.940469841,0.373442723,0.536134943,0.409862423,0.440238806,0.898076935
67,0.94048254,0.373774138,0.537589065,0.410597752,0.440958969,0.897968793
68,0.940349206,0.37311026,0.538316126,0.41032635,0.44074052,0.897835476
69,0.94032381,0.373062211,0.538897775,0.410480529,0.44090179,0.89768045
70,0.940311111,0.373012679,0.539043187,0.41049007,0.440915849,0.897496699
71,0.940184127,0.372314796,0.539334012,0.410046256,0.440524972,0.897305999
72,0.940120635,0.371890048,0.539043187,0.409622494,0.440130603,0.897092053
73,0.94008254,0.371692061,0.5391886,0.409516785,0.440040349,0.896858503
74,0.940050794,0.37160877,0.539770249,0.409642206,0.440175501,0.89660889
75,0.939955556,0.371077354,0.539915661,0.409277394,0.439850737,0.896333056
76,0.939828571,0.370414673,0.540351898,0.408904259,0.439529245,0.896034725
77,0.939828571,0.37049213,0.540788134,0.409106079,0.439728052,0.895726768
78,0.939695238,0.369873895,0.541660608,0.408906724,0.439579891,0.895410189
79,0.939669841,0.369571698,0.540788134,0.408388968,0.439079103,0.895080877
80,0.939733333,0.369887551,0.54049731,0.408541054,0.439205955,0.894740116
81,0.939809524,0.370458843,0.541224371,0.409221594,0.439848736,0.89441074
82,0.93991746,0.37090655,0.540206485,0.409239398,0.439827147,0.894089174
