epoch,OA,P,R,KC,F1,AUC
73,0.954,0.957689833,0.741853075,0.809813202,0.836066149,0.96736828
74,0.954403941,0.959227986,0.743223877,0.811499045,0.83752282,0.968292875
75,0.954640394,0.960711698,0.743535423,0.812403434,0.838285915,0.969193666
76,0.955024631,0.962021242,0.744968534,0.814028814,0.839695193,0.970049865
77,0.955418719,0.963332261,0.746463954,0.815699423,0.841144462,0.970868843
78,0.95564532,0.964369018,0.747087046,0.816620879,0.841935257,0.971679762
79,0.956128079,0.965927355,0.748956321,0.81867234,0.843716,0.972461747
80,0.956522167,0.967309237,0.750389432,0.820331168,0.845152461,0.973216799
81,0.95679803,0.968433735,0.751261761,0.821471147,0.846134952,0.973951067
82,0.957172414,0.970186435,0.752258708,0.822988695,0.847436212,0.974665676
83,0.957389163,0.971221865,0.75281949,0.823864926,0.84818702,0.975361286
84,0.957724138,0.972512458,0.753941056,0.825259304,0.849391036,0.976044213
85,0.958118227,0.974348665,0.755000312,0.826859282,0.85076356,0.976712337
86,0.958394089,0.974939759,0.756308804,0.82806674,0.851819362,0.977365093
87,0.958719212,0.976073866,0.757492679,0.829434028,0.853003087,0.978008647
88,0.959054187,0.977132312,0.758801171,0.83085576,0.854236813,0.978639313
89,0.959320197,0.97787043,0.759922737,0.831996705,0.85522948,0.979258553
90,0.95964532,0.979308686,0.760857374,0.833325518,0.856371415,0.979868531
91,0.959940887,0.980280561,0.761978939,0.834573895,0.857453373,0.980475252
92,0.960128079,0.981234964,0.762415104,0.835324009,0.858094604,0.981071502
93,0.960453202,0.982751705,0.763287432,0.836644083,0.859227046,0.981636001
94,0.960591133,0.983235742,0.763785906,0.837222893,0.859727872,0.982171993
95,0.960817734,0.984352431,0.764346688,0.838136342,0.860509979,0.982700648
96,0.9611133,0.985711992,0.765156708,0.839339456,0.861542779,0.983221982
97,0.961330049,0.986126704,0.766215964,0.840288296,0.862372453,0.983745519
98,0.961497537,0.986535225,0.766963674,0.841011006,0.863002173,0.984269206
99,0.961724138,0.987027546,0.76802293,0.841995062,0.863860952,0.984782
100,0.962029557,0.987839027,0.769331423,0.843303781,0.864999299,0.985276297
101,0.962187192,0.988244702,0.770016823,0.843980335,0.865588009,0.985753578
102,0.962394089,0.988967061,0.770764534,0.84484695,0.8663375,0.986226261
103,0.962522167,0.989447598,0.771200698,0.84537967,0.866797395,0.986684411
104,0.96270936,0.989932886,0.772010717,0.846181884,0.867495186,0.987113601
105,0.962866995,0.990337007,0.772696118,0.846857639,0.868083021,0.987519037
106,0.963142857,0.991376557,0.773630756,0.848003783,0.869072201,0.987920848
107,0.963261084,0.991777104,0.77406692,0.848499759,0.869501312,0.98832027
108,0.963270936,0.99193484,0.774004611,0.848527763,0.86952261,0.988695003
109,0.963477833,0.992733951,0.774690012,0.849385197,0.870262136,0.989060306
110,0.963635468,0.993057772,0.775437722,0.850068597,0.870858262,0.98941568
111,0.963694581,0.993612264,0.775375413,0.850279054,0.871032093,0.989760635
112,0.963753695,0.993772952,0.77562465,0.850531138,0.871251094,0.990097873
