epoch,OA,P,R,KC,F1,AUC
105,0.971924623,0.864473684,0.623339658,0.709983864,0.724366042,0.979475202
106,0.972317679,0.867435159,0.628273245,0.714540412,0.728733355,0.980028042
107,0.972643353,0.86997389,0.632258065,0.718272689,0.732307692,0.980644865
108,0.973115019,0.874869656,0.636812144,0.723299335,0.73709642,0.981333254
109,0.973508074,0.877953778,0.641555977,0.727760784,0.741366078,0.982101817
110,0.974024661,0.88233773,0.64743833,0.733503224,0.746853453,0.98292091
111,0.974305415,0.883685023,0.651612903,0.736891449,0.750109218,0.98377715
112,0.97463109,0.88553137,0.656166983,0.74072574,0.753787466,0.984638689
113,0.974956764,0.888548057,0.659582543,0.744235347,0.757133522,0.985451273
114,0.97540597,0.892656808,0.664326376,0.74907678,0.761749347,0.986136331
115,0.975855176,0.896946565,0.668880455,0.753858763,0.766304348,0.98662933
116,0.976079779,0.899491094,0.670777989,0.756148449,0.768478261,0.986913894
117,0.97615839,0.900483584,0.671347249,0.756925305,0.769214045,0.987020323
118,0.976237001,0.900660569,0.672675522,0.757897846,0.770149902,0.98701034
119,0.976270692,0.900939802,0.673055028,0.758265476,0.770500706,0.986970708
120,0.976281922,0.900558092,0.673624288,0.758501669,0.770733825,0.986937737
121,0.976248231,0.89946822,0.674003795,0.758329174,0.770582493,0.986933995
122,0.976293152,0.898964385,0.675332068,0.759028989,0.771264492,0.986968114
123,0.976439144,0.899094112,0.677988615,0.760873921,0.773041973,0.987040336
124,0.976585136,0.89882294,0.681024668,0.762808495,0.774910936,0.987148668
125,0.976719898,0.899325506,0.683111954,0.764409912,0.776447752,0.987278007
126,0.976966961,0.900074571,0.687096774,0.7673763,0.779296244,0.98742454
127,0.977214024,0.900816226,0.691081594,0.770330845,0.782132503,0.987583931
128,0.977416167,0.902643934,0.69316888,0.772459154,0.784157991,0.987753651
129,0.977696921,0.903638151,0.697533207,0.775757613,0.787320625,0.987929097
130,0.977977674,0.905216752,0.701328273,0.778910534,0.790334652,0.988105503
131,0.978101206,0.905075647,0.703795066,0.780478011,0.791844577,0.988284236
132,0.978269658,0.906211937,0.705882353,0.782317877,0.7936,0.988451952
133,0.978438111,0.90675085,0.708538899,0.784283471,0.795483596,0.988609361
134,0.978483031,0.906446922,0.709677419,0.784903329,0.79608344,0.988700162
135,0.978629023,0.907331236,0.711574953,0.786510664,0.797617782,0.988786394
136,0.978685174,0.906069364,0.713851992,0.787470983,0.79855657,0.988879354
137,0.978808706,0.906122449,0.716129032,0.788973537,0.8,0.988968182
138,0.978965928,0.906826347,0.718406072,0.790745495,0.801694018,0.989061553
139,0.979078229,0.90685455,0.720493359,0.792108433,0.803003067,0.989141856
140,0.979246681,0.907769304,0.722770398,0.793964708,0.804774984,0.989211403
141,0.979325293,0.907922912,0.724098672,0.794886275,0.805658186,0.989272467
142,0.979257912,0.906435526,0.724288425,0.794379369,0.805189326,0.989287669
143,0.979224221,0.906175772,0.723908918,0.794025172,0.804852321,0.989320309
144,0.979212991,0.905767861,0.724098672,0.793974504,0.804808605,0.98936006
145,0.979190531,0.904953781,0.724478178,0.793873258,0.804721256,0.989398542
146,0.979190531,0.903996217,0.725426945,0.794075213,0.804926834,0.989436499
147,0.979246681,0.904300567,0.726185958,0.794691212,0.805514628,0.989474709
148,0.979246681,0.904491726,0.725996205,0.794650985,0.805473684,0.989511605
149,0.979302832,0.904604486,0.726944972,0.795306849,0.806102052,0.989545608
