epoch,OA,P,R,KC,F1,AUC
73,0.967394822,0.749375867,0.708497246,0.711034468,0.72836344,0.945267519
74,0.967653722,0.751734666,0.710333071,0.71325689,0.730447681,0.945725657
75,0.967912621,0.754166667,0.712037766,0.71544464,0.732496965,0.946165218
76,0.968050162,0.755311762,0.713217939,0.716682187,0.733661563,0.946586485
77,0.96828479,0.757790762,0.714266981,0.718532645,0.735385446,0.946992757
78,0.968430421,0.758970793,0.715578285,0.719860363,0.736636069,0.947387135
79,0.968576052,0.760150167,0.716889588,0.721187746,0.737886354,0.947770727
80,0.968770227,0.762183236,0.717807501,0.722736109,0.739330092,0.948143944
81,0.968891586,0.763117606,0.718987674,0.723865721,0.740395652,0.948508702
82,0.969069579,0.764722261,0.720298977,0.72541111,0.741846175,0.948867421
83,0.969150485,0.765123071,0.72147915,0.726267244,0.742660458,0.949216945
84,0.96920712,0.765499027,0.722134802,0.726821343,0.743184885,0.949559886
85,0.969360841,0.7665602,0.723839496,0.728304746,0.744587577,0.949894716
86,0.969409385,0.766828591,0.724495148,0.728803435,0.745061021,0.95021981
87,0.969457929,0.767096685,0.7251508,0.729301873,0.74553421,0.950537785
88,0.969587379,0.767909104,0.726724364,0.730584685,0.746749309,0.95085128
89,0.969700647,0.768804544,0.727773407,0.731621817,0.747726507,0.951159882
90,0.9697411,0.769039047,0.728297928,0.732030634,0.748114224,0.951455711
91,0.969773463,0.769241417,0.728691319,0.732350853,0.748417508,0.95174288
92,0.969805825,0.769294606,0.729346971,0.73273812,0.748788368,0.952020703
93,0.969975728,0.770859278,0.730527144,0.734191946,0.750151485,0.952376924
94,0.970153722,0.772456747,0.731838447,0.735734556,0.751599219,0.952725287
95,0.970347896,0.774269492,0.733149751,0.737387857,0.753148784,0.953067889
96,0.970558252,0.776606077,0.733936533,0.739021366,0.754668644,0.95339662
97,0.970679612,0.777762354,0.734723315,0.740048095,0.755630479,0.953713277
98,0.970881877,0.780080679,0.735378967,0.74159764,0.757070537,0.954015977
99,0.971035599,0.781990521,0.735641227,0.742718915,0.758108108,0.954308543
100,0.971156958,0.782996516,0.73669027,0.743813048,0.759137896,0.954593849
101,0.971294498,0.783983287,0.738132704,0.745114978,0.760367419,0.954869203
102,0.971399676,0.784848907,0.739050616,0.746064877,0.761261565,0.955148698
103,0.971545307,0.786181919,0.740099659,0.747326077,0.76244512,0.955416016
104,0.971674757,0.787536596,0.740755311,0.748380496,0.763429961,0.955689234
105,0.971885113,0.789752897,0.741804354,0.750091688,0.765028061,0.955952681
106,0.971982201,0.790752898,0.742328875,0.750891864,0.765776124,0.956208171
107,0.972071197,0.791724909,0.742722266,0.751604824,0.766441137,0.956457717
108,0.972135922,0.792202348,0.743377918,0.752211739,0.767013936,0.956718551
109,0.972330097,0.79396142,0.744820351,0.753907444,0.768606225,0.956970644
110,0.972491909,0.795524476,0.745869394,0.755284838,0.76989713,0.957217418
111,0.972661812,0.797450623,0.746525046,0.756627406,0.771147985,0.957463409
112,0.972880259,0.799971926,0.747311828,0.758343219,0.772745763,0.957709193
113,0.973082524,0.802363202,0.74796748,0.759917964,0.774211062,0.957960177
114,0.973211974,0.804001691,0.74822974,0.760891048,0.775113768,0.958220145
115,0.973381877,0.806214689,0.748492001,0.762151626,0.77628179,0.958491179
116,0.973673139,0.809807256,0.749278783,0.764395877,0.77836807,0.958769151
117,0.973875405,0.812242579,0.749934435,0.765983193,0.779845913,0.959060082
118,0.974150485,0.815463477,0.750983478,0.768182197,0.781896375,0.959365427
119,0.974433657,0.819456366,0.751114608,0.770239427,0.783798577,0.959677733
120,0.974805825,0.824510932,0.751639129,0.773034331,0.786390451,0.959992767
121,0.975202265,0.829123972,0.753343824,0.776276962,0.789419443,0.96031069
122,0.975436893,0.832223509,0.753868345,0.778095581,0.7911105,0.960637644
123,0.975711974,0.835656214,0.754786258,0.780299144,0.79316522,0.960968858
124,0.976011327,0.838883234,0.756490952,0.782853744,0.795559539,0.961299417
125,0.976245955,0.841836735,0.757277734,0.784742674,0.797321552,0.961631936
126,0.97644822,0.84441198,0.757933386,0.786369639,0.798839057,0.961962078
127,0.976666667,0.846434833,0.75963808,0.788337479,0.800691085,0.962291822
128,0.976885113,0.848764078,0.760949384,0.79022459,0.802461453,0.962629664
129,0.977079288,0.850724426,0.762260687,0.791933223,0.804066671,0.962972888
130,0.9772411,0.852807506,0.762785208,0.793242367,0.805288295,0.963319489
131,0.977475728,0.855402231,0.764096512,0.795255162,0.807175509,0.963669188
132,0.97763754,0.856870229,0.765407815,0.79672603,0.808560742,0.964011259
133,0.977677994,0.857394625,0.765538946,0.797054497,0.808867336,0.964347796
134,0.9777589,0.85770867,0.766719119,0.797894329,0.809665582,0.964678325
135,0.97788835,0.858671749,0.768030422,0.799122428,0.810825777,0.965012264
136,0.977977346,0.859530792,0.768686074,0.799918045,0.811574138,0.965349618
137,0.977961165,0.858963093,0.769079465,0.799874195,0.811540058,0.965687578
138,0.977977346,0.858479532,0.769997377,0.800175559,0.811834647,0.966021649
139,0.978001618,0.858018386,0.77104642,0.800562636,0.812210788,0.966352188
140,0.978050162,0.858038187,0.771964333,0.801105043,0.812728653,0.966660279
141,0.978082524,0.858120903,0.772488854,0.801449329,0.81305638,0.966944289
142,0.978114887,0.857995053,0.773275636,0.801844351,0.813435409,0.967203834
143,0.978171521,0.858243675,0.774062418,0.802420577,0.81398235,0.967460202
144,0.978236246,0.858096344,0.775504852,0.803183317,0.81471277,0.967712042
145,0.978276699,0.857784214,0.776685025,0.803712809,0.815222627,0.967961648
146,0.978203883,0.856667631,0.776685025,0.803168387,0.814718019,0.968207882
147,0.978211974,0.856276181,0.777340677,0.803354801,0.814901368,0.968428787
148,0.978203883,0.856049668,0.777471807,0.803319549,0.814870808,0.968637197
149,0.978179612,0.855268848,0.777996328,0.803239044,0.814804642,0.968830937
